Stock Code,Real Time Available Volume for SBL Short Sales,Last Modify,
"2438" TT,"13421",""
"2439" TT,"644340","13:25:09.35"
"2440" TT,"22342",""
"2441" TT,"91699","12:50:17.29"
"2442" TT,"40010","09:40:04.50"
"2443" TT,"98191",""
"2444" TT,"341427",""
"2448" TT,"1312448","13:29:13.68"
"2449" TT,"1488989","13:25:01.52"
"2450" TT,"23466",""
"2451" TT,"109477","13:24:42.72"
"2453" TT,"63820","13:25:01.10"
"2454" TT,"914","12:57:33.26"
"2455" TT,"829151","13:25:01.10"
"2456" TT,"476502","13:24:59.64"
"2457" TT,"180788","13:25:04.83"
"2458" TT,"412688","13:25:05.51"
"2459" TT,"9000","13:25:01.12"
"2460" TT,"12007","13:25:01.12"
"2461" TT,"99515","09:40:04.38"
"2462" TT,"22430","13:24:59.66"
"2464" TT,"314758","13:19:19.43"
"2465" TT,"36068",""
"2466" TT,"10014","13:23:44.95"
"2467" TT,"108332",""
"2468" TT,"12404",""
"2471" TT,"60136",""
"2472" TT,"149403","13:25:05.77"
"2474" TT,"921428","13:25:41.97"
"2475" TT,"546924",""
"2476" TT,"29154",""
"2477" TT,"58522","13:25:01.12"
"2478" TT,"132309","13:28:54.56"
"2480" TT,"35392",""
"2481" TT,"1025825","13:28:51.67"
"2482" TT,"256678",""
"2483" TT,"62098","13:24:59.68"
"2484" TT,"472058","13:23:50.61"
"2485" TT,"1318965","13:27:47.34"
"2486" TT,"35500","13:24:59.69"
"2488" TT,"310392","13:24:36.73"
"2489" TT,"1347998",""
"2491" TT,"4702",""
"2492" TT,"1122870",""
"2493" TT,"66491",""
"2495" TT,"285003","13:24:59.70"
"2496" TT,"71967",""
"2497" TT,"262881","13:25:29.49"
"2498" TT,"5440345","13:27:38.49"
"2499" TT,"98178","13:24:17.30"
"2501" TT,"226353","13:28:58.33"
"2504" TT,"188609","13:25:00.78"
"2505" TT,"61048","13:25:00.79"
"2506" TT,"325","10:11:37.49"
"2509" TT,"47652",""
"2511" TT,"607555","13:25:00.79"
"2514" TT,"159843","13:24:59.71"
"2515" TT,"641603","13:29:13.53"
"2516" TT,"111380",""
"2520" TT,"400018","13:23:52.45"
"2524" TT,"20718","13:32:37.40"
"2527" TT,"27734","13:26:00.05"
"2528" TT,"3380",""
"2530" TT,"185131","13:24:59.71"
"2534" TT,"85325",""
"2535" TT,"35653",""
"2536" TT,"114653","13:25:00.79"
"2537" TT,"249221","13:24:59.72"
"2538" TT,"294952","13:24:59.72"
"2539" TT,"46256","12:57:55.33"
"2540" TT,"2985",""
"2542" TT,"1866758","13:25:05.83"
"2543" TT,"13504",""
"2545" TT,"114363","13:25:05.47"
"2546" TT,"14823",""
"2547" TT,"56155","13:25:31.01"
"2548" TT,"297654","13:28:42.02"
"2596" TT,"4638",""
"2597" TT,"20311",""
"2601" TT,"215227","13:25:00.80"
"2603" TT,"228","12:14:11.33"
"2605" TT,"120210","13:25:00.81"
"2606" TT,"281729","13:28:00.91"
"2607" TT,"111485","13:25:00.82"
"2608" TT,"527465",""
"2609" TT,"282","13:08:43.30"
"2610" TT,"273842","13:25:09.97"
"2611" TT,"24750",""
"2612" TT,"72547",""
"2613" TT,"21692","13:24:59.74"
"2614" TT,"154895",""
"2615" TT,"931233","13:28:00.20"
"2616" TT,"20629",""
"2617" TT,"86031","13:25:00.84"
"2618" TT,"2065262","13:29:52.91"
"2634" TT,"901364","13:25:00.84"
"2636" TT,"82450",""
"2637" TT,"177116","13:25:04.31"
"2640" TT,"7818",""
"2641" TT,"29942",""
"2642" TT,"13924",""
"2701" TT,"7415",""
"2702" TT,"16818",""
"2704" TT,"20553",""
"2705" TT,"80698",""
"2706" TT,"731","09:52:01.78"
"2707" TT,"95363","11:52:01.62"
"2712" TT,"4044",""
"2719" TT,"9098",""
"2722" TT,"1987",""
"2723" TT,"74219","11:24:07.49"
"2724" TT,"9207",""
"2726" TT,"3677",""
"2727" TT,"30719","13:25:29.41"
"2731" TT,"40503","09:46:48.79"
"2732" TT,"9594",""
"2734" TT,"3112",""
"2801" TT,"882","13:25:27.23"
"2809" TT,"124792","13:25:05.51"
"2812" TT,"230667","13:25:01.57"
"2816" TT,"833","11:13:23.94"
"2820" TT,"226054","13:25:04.96"
"2823" TT,"991837","13:29:42.11"
"2832" TT,"32408",""
"2834" TT,"623839","13:25:05.63"
"2836" TT,"122835",""
"2838" TT,"591","10:20:46.34"
"2841" TT,"549995","13:24:48.65"
"2845" TT,"131815","13:32:38.03"
"2849" TT,"29273",""
"2850" TT,"47034",""
"2851" TT,"12226","13:23:49.95"
"2852" TT,"53387","13:26:00.06"
"2855" TT,"95838","13:25:05.65"
"2856" TT,"111504","12:40:53.09"
"2867" TT,"236830","13:29:13.32"
"2880" TT,"510661","13:27:51.72"
"2881" TT,"3444806","13:25:01.58"
"2882" TT,"2974061","13:25:06.69"
"2883" TT,"874","13:09:18.34"
"2884" TT,"2072937","13:25:01.58"
"2885" TT,"2754994","13:25:31.48"
"2886" TT,"4096089","13:25:01.59"
"2887" TT,"1259780","13:28:42.39"
"2888" TT,"848","13:25:28.26"
"2889" TT,"240588","13:25:05.68"
"2890" TT,"2196477","13:29:44.73"
"2891" TT,"4988432","13:25:00.39"
"2892" TT,"1919376","13:29:50.07"
"2901" TT,"5644",""
"2903" TT,"331263","13:25:01.61"
"2904" TT,"9228",""
"2905" TT,"133492","13:25:00.84"
"2906" TT,"565","10:20:58.22"
"2908" TT,"93135","13:25:00.85"
"2910" TT,"367",""
"2911" TT,"78830","13:25:00.85"
"2912" TT,"282856","13:25:01.61"
"2913" TT,"190002","13:32:37.80"
"2915" TT,"678","13:26:11.38"
"2916" TT,"8685",""
"2924" TT,"1850",""
"2926" TT,"12433",""
"2929" TT,"78535","13:28:48.92"
"3002" TT,"25717",""
"3003" TT,"582459","13:24:59.83"
"3004" TT,"95111",""
"3005" TT,"427304","13:24:00.62"
"3006" TT,"459","09:50:59.23"
"3008" TT,"156980","13:29:01.86"
"3010" TT,"6474","13:25:01.16"
"3011" TT,"75975",""
"3013" TT,"127","12:22:01.69"
"3014" TT,"108854","13:25:05.52"
"3015" TT,"66849","13:25:56.80"
"3016" TT,"663079","13:23:57.41"
"3017" TT,"230514","13:25:20.36"
"3018" TT,"21440",""
"3019" TT,"163668","13:25:01.17"
"3021" TT,"23062",""
"3022" TT,"170588",""
"3023" TT,"462995","13:25:03.27"
"3024" TT,"32378",""
"3025" TT,"32162",""
"3026" TT,"21731",""
"3027" TT,"54220","09:35:14.53"
"3028" TT,"142846",""
"3029" TT,"135758","13:24:59.86"
"3030" TT,"54518","13:28:57.88"
"3031" TT,"32607","09:40:04.49"
"3032" TT,"503335","13:25:01.20"
"3033" TT,"33985","13:32:37.72"
"3034" TT,"326620","13:30:00.24"
"3035" TT,"383183","13:28:55.53"
"3036" TT,"135564","13:25:20.11"
"3037" TT,"423","12:58:41.62"
"3038" TT,"335299","13:25:01.20"
"3040" TT,"11180",""
"3041" TT,"298360","13:24:25.52"
"3042" TT,"547949","13:28:02.82"
"3043" TT,"17608",""
"3044" TT,"231038","13:06:42.52"
"3045" TT,"473442","13:25:01.61"
"3046" TT,"17023",""
"3047" TT,"109256","13:24:59.87"
"3048" TT,"96891","13:32:37.82"
"3049" TT,"606680","13:20:25.75"
"3050" TT,"244941","13:21:18.43"
"3051" TT,"272290",""
"3052" TT,"62571","13:25:00.86"
"3054" TT,"48672","09:15:57.23"
"3055" TT,"233162","13:29:00.50"
"3056" TT,"178503","13:29:13.11"
"3057" TT,"146216","13:25:27.51"
"3058" TT,"30062",""
"3059" TT,"241347","13:30:14.85"
"3060" TT,"261393","13:25:01.22"
"3062" TT,"212371",""
"3064" TT,"306776",""
"3066" TT,"1788",""
"3068" TT,"39548",""
"3071" TT,"28931",""
"3073" TT,"4841",""
"3078" TT,"716191",""
"3081" TT,"177128","12:36:41.52"
"3083" TT,"37766","12:27:39.36"
"3085" TT,"12685",""
"3086" TT,"327866","12:46:33.06"
"3088" TT,"42328",""
"3089" TT,"11970",""
"3090" TT,"33079",""
"3092" TT,"104381",""
"3093" TT,"2652",""
"3094" TT,"66195","09:40:04.35"
"3095" TT,"18806",""
"3105" TT,"894188","13:29:55.19"
"3114" TT,"7157",""
"3118" TT,"7220",""
"3122" TT,"174196",""
"3128" TT,"32710",""
"3130" TT,"2324",""
"3131" TT,"79092",""
"3141" TT,"867360",""
"3144" TT,"16496",""
